customer_id,lead_date,product_searched,gender,nationality,province,dob,booking_date,product_booked,Booking_Price,Discount,HasUpgraded,Converted,FinalPrice
11836,22/07/2017,Economy,Female,Bahamas,Dubai,,,,,,Converted,False,
11837,22/07/2017,Economy,Female,U.A.E.,Abu Dhabi,19/12/1979,,,,,Converted,False,
11838,22/07/2017,Business,Male,U.A.E.,Sharjah,02/02/1984,22/07/2017,Business,8000.0,380.0,Converted,False,7620.0
11839,22/07/2017,Business,Male,U.A.E.,Ras Al Khaimah,12/08/1990,22/07/2017,Business,8000.0,780.0,Converted,False,7220.0
11840,22/07/2017,Economy,Male,India,Sharjah,,,,,,Converted,False,
11841,22/07/2017,Premium_Economy,Female,Pakistan,Ras Al Khaimah,21/07/1989,,,,,Converted,False,
11842,22/07/2017,Economy,Male,India,Dubai,28/12/1986,,,,,Converted,False,
11843,22/07/2017,Premium_Economy,Male,India,Dubai,01/04/1974,,,,,Converted,False,
11844,22/07/2017,Economy,Male,India,Dubai,08/12/1967,,,,,Converted,False,
11845,22/07/2017,Premium_Economy,Male,India,Dubai,26/01/1972,,,,,Converted,False,
11846,22/07/2017,Economy,Male,India,Sharjah,,,,,,Converted,False,
11847,22/07/2017,Premium_Economy,Male,India,Dubai,27/05/1986,,,,,Converted,False,
11848,22/07/2017,Business,Female,Switzerland,Dubai,25/10/1976,,,,,Converted,False,
11849,22/07/2017,Premium_Economy,Male,Jordan,Abu Dhabi,29/11/1964,22/07/2017,Premium_Economy,5000.0,700.0,Converted,False,4300.0
11850,22/07/2017,Premium_Economy,Male,Not Known,,,,,,,Converted,False,
11851,22/07/2017,Business,Male,U.A.E.,Abu Dhabi,05/12/1970,,,,,Converted,False,
11852,22/07/2017,Economy,Male,U.A.E.,Abu Dhabi,25/04/1964,,,,,Converted,False,
11853,22/07/2017,Business,Male,U.A.E.,Sharjah,13/08/1983,22/07/2017,Business,8000.0,420.0,Converted,False,7580.0
11854,22/07/2017,Premium_Economy,Female,U.A.E.,Dubai,24/05/1972,,,,,Converted,False,
11855,22/07/2017,Economy,Female,India,Abu Dhabi,16/01/1975,,,,,Converted,False,
11856,22/07/2017,Premium_Economy,Female,Pakistan,Abu Dhabi,03/12/1992,22/07/2017,Premium_Economy,5000.0,160.0,Converted,False,4840.0
11857,22/07/2017,Business,Male,India,Dubai,02/06/1981,,,,,Converted,False,
11858,22/07/2017,Economy,Male,India,Dubai,29/02/1988,,,,,Converted,False,
11859,22/07/2017,Business,Male,Pakistan,Sharjah,09/03/1978,,,,,Converted,False,
11860,22/07/2017,Premium_Economy,Male,Kenya,Dubai,17/05/1980,,,,,Converted,False,
11861,22/07/2017,Economy,Male,India,Dubai,,,,,,Converted,False,
11862,22/07/2017,Business,Male,U.A.E.,Sharjah,16/08/1990,,,,,Converted,False,
11863,22/07/2017,Economy,Male,Pakistan,Dubai,24/09/1975,,,,,Converted,False,
11864,22/07/2017,Business,Male,Pakistan,Dubai,21/08/1971,,,,,Converted,False,
11865,22/07/2017,Premium_Economy,Female,Sudan,Sharjah,02/06/1971,22/07/2017,Premium_Economy,5000.0,140.0,Converted,False,4860.0
11866,22/07/2017,Business,Male,Jordan,Abu Dhabi,04/01/1978,,,,,Converted,False,
11867,22/07/2017,Economy,Female,India,,12/11/1980,,,,,Converted,False,
11868,22/07/2017,Business,Male,India,Dubai,16/02/1981,22/07/2017,Business,8000.0,220.0,Converted,False,7780.0
11869,22/07/2017,Premium_Economy,Male,India,Ajman,,,,,,Converted,False,
11870,22/07/2017,Economy,Male,U.A.E.,Al-Ain,22/12/1963,,,,,Converted,False,
11871,22/07/2017,Economy,Male,India,Dubai,,,,,,Converted,False,
11872,22/07/2017,Economy,Male,India,Dubai,09/08/1986,,,,,Converted,False,
11873,22/07/2017,Business,Male,Oman,Dubai,07/10/1971,,,,,Converted,False,
11874,22/07/2017,Business,Male,U.A.E.,Fujairah,20/11/1980,,,,,Converted,False,
11875,22/07/2017,Business,Male,U.A.E.,Ras Al Khaimah,11/07/1982,22/07/2017,Business,8000.0,360.0,Converted,False,7640.0
11876,22/07/2017,Business,Male,U.A.E.,Ras Al Khaimah,22/12/1986,22/07/2017,Business,8000.0,450.0,Converted,False,7550.0
11877,22/07/2017,Premium_Economy,Male,India,Abu Dhabi,19/01/1985,,,,,Converted,False,
11878,23/07/2017,Business,Male,U.A.E.,Dubai,13/06/1980,23/07/2017,Business,8000.0,420.0,Converted,False,7580.0
11879,23/07/2017,Business,Female,Pakistan,Dubai,12/10/1964,,,,,Converted,False,
11880,23/07/2017,Premium_Economy,Male,Egypt,Abu Dhabi,31/10/1958,,,,,Converted,False,
11881,23/07/2017,Economy,Male,Egypt,Sharjah,21/07/1976,,,,,Converted,False,
11882,23/07/2017,Premium_Economy,Male,Syria,Ajman,12/04/1981,,,,,Converted,False,
11883,23/07/2017,Premium_Economy,Male,U.A.E.,Fujairah,16/05/1978,23/07/2017,Premium_Economy,5000.0,100.0,Converted,False,4900.0
11884,23/07/2017,Premium_Economy,Male,India,Dubai,25/04/1988,,,,,Converted,False,
11885,23/07/2017,Economy,Male,Not Known,Al-Ain,,,,,,Converted,False,
11886,23/07/2017,Premium_Economy,Female,U.A.E.,Dubai,03/08/1977,23/07/2017,Premium_Economy,5000.0,250.0,Converted,False,4750.0
11887,23/07/2017,Business,Male,India,Dubai,15/10/1989,,,,,Converted,False,
11888,23/07/2017,Premium_Economy,Female,India,Dubai,08/12/1974,,,,,Converted,False,
11889,23/07/2017,Business,Male,U.A.E.,Abu Dhabi,25/11/1968,,,,,Converted,False,
11890,23/07/2017,Premium_Economy,Male,U.A.E.,Fujairah,02/11/1994,23/07/2017,Premium_Economy,5000.0,130.0,Converted,False,4870.0
11891,23/07/2017,Business,Male,U.A.E.,Ras Al Khaimah,10/01/1989,23/07/2017,Business,8000.0,660.0,Converted,False,7340.0
11892,23/07/2017,Business,Male,U.A.E.,Sharjah,12/11/1991,,,,,Converted,False,
11893,23/07/2017,Economy,Male,Egypt,Sharjah,16/06/1965,23/07/2017,Economy,4000.0,290.0,Converted,False,3710.0
11894,23/07/2017,Premium_Economy,Male,U.A.E.,Fujairah,06/08/1982,,,,,Converted,False,
11895,23/07/2017,Business,Male,U.A.E.,Al-Ain,09/05/1974,23/07/2017,Business,8000.0,780.0,Converted,False,7220.0
11896,23/07/2017,Business,Female,Oman,Ajman,06/08/1973,,,,,Converted,False,
11897,23/07/2017,Business,Male,U.A.E.,Dubai,25/04/1974,23/07/2017,Business,8000.0,750.0,Converted,False,7250.0
11898,23/07/2017,Economy,Male,U.A.E.,Abu Dhabi,19/12/1983,,,,,Converted,False,
11899,23/07/2017,Business,Male,India,Dubai,,,,,,Converted,False,
11900,23/07/2017,Economy,Male,India,Sharjah,20/06/1980,,,,,Converted,False,
11901,23/07/2017,Economy,Male,India,Dubai,04/06/1988,,,,,Converted,False,
11902,23/07/2017,Premium_Economy,Male,India,Dubai,14/04/1994,,,,,Converted,False,
11903,23/07/2017,Business,Male,United Kingdom,Abu Dhabi,06/06/1989,,,,,Converted,False,
11904,23/07/2017,Premium_Economy,Male,Pakistan,Dubai,12/12/1971,,,,,Converted,False,
11905,23/07/2017,Business,,,,,,,,,Converted,False,
11906,23/07/2017,Business,Female,U.A.E.,Ras Al Khaimah,08/06/1962,23/07/2017,Business,8000.0,100.0,Converted,False,7900.0
11907,23/07/2017,Business,Female,U.A.E.,Dubai,06/07/1970,,,,,Converted,False,
11908,23/07/2017,Business,Male,Andorra,Al-Ain,,,,,,Converted,False,
11909,23/07/2017,Economy,Female,U.A.E.,Sharjah,04/02/1973,23/07/2017,Economy,4000.0,210.0,Converted,False,3790.0
11910,23/07/2017,Economy,Male,India,Sharjah,08/07/1962,23/07/2017,Economy,4000.0,310.0,Converted,False,3690.0
11911,23/07/2017,Business,Male,Pakistan,Abu Dhabi,,,,,,Converted,False,
11912,23/07/2017,Business,Male,U.A.E.,Abu Dhabi,03/07/1984,,,,,Converted,False,
11913,23/07/2017,Business,Male,U.A.E.,Ras Al Khaimah,30/07/1981,23/07/2017,Business,8000.0,900.0,Converted,False,7100.0
11914,23/07/2017,Economy,Female,U.A.E.,Sharjah,07/01/1974,,,,,Converted,False,
11915,23/07/2017,Business,Male,Pakistan,Dubai,07/12/1960,,,,,Converted,False,
11916,23/07/2017,Economy,Male,Egypt,Dubai,02/08/1977,,,,,Converted,False,
11917,23/07/2017,Economy,Male,Egypt,Sharjah,05/03/1974,,,,,Converted,False,
11918,23/07/2017,Premium_Economy,Male,Jordan,Dubai,21/08/1987,,,,,Converted,False,
11919,23/07/2017,Business,Male,U.A.E.,Sharjah,19/04/1983,,,,,Converted,False,
11920,23/07/2017,Economy,Male,U.A.E.,Al-Ain,,,,,,Converted,False,
11921,24/07/2017,Premium_Economy,Male,India,Dubai,11/09/1975,,,,,Converted,False,
11922,24/07/2017,Business,Male,Bhutan,Sharjah,25/02/1966,24/07/2017,Business,8000.0,650.0,Converted,False,7350.0
11923,24/07/2017,Business,Male,U.A.E.,Ajman,18/04/1987,,,,,Converted,False,
11924,24/07/2017,Business,Male,U.A.E.,Ras Al Khaimah,19/01/1988,,,,,Converted,False,
11925,24/07/2017,Premium_Economy,Male,U.A.E.,Khorfakan,07/09/1990,,,,,Converted,False,
11926,24/07/2017,Business,Female,U.A.E.,Dubai,19/04/1955,24/07/2017,Business,8000.0,770.0,Converted,False,7230.0
11927,24/07/2017,Business,Male,Yemen,Al-Ain,20/11/1980,,,,,Converted,False,
11928,24/07/2017,Economy,Male,Egypt,Abu Dhabi,10/01/1977,24/07/2017,Economy,4000.0,150.0,Converted,False,3850.0
11929,24/07/2017,Premium_Economy,Female,U.A.E.,Dubai,07/10/1964,24/07/2017,Premium_Economy,5000.0,0.0,Converted,False,5000.0
11930,24/07/2017,Premium_Economy,Female,United Kingdom,Dubai,31/12/1988,24/07/2017,Premium_Economy,5000.0,800.0,Converted,False,4200.0
11931,24/07/2017,Business,Male,Jordan,Dubai,20/04/1983,,,,,Converted,False,
11932,24/07/2017,Business,Female,U.A.E.,Abu Dhabi,13/01/1971,24/07/2017,Business,8000.0,240.0,Converted,False,7760.0
11933,24/07/2017,Economy,Male,Egypt,Dubai,12/01/1958,24/07/2017,Economy,4000.0,140.0,Converted,False,3860.0
11934,24/07/2017,Business,Female,U.A.E.,Ras Al Khaimah,16/08/1993,24/07/2017,Business,8000.0,290.0,Converted,False,7710.0
11935,24/07/2017,Premium_Economy,Male,U.A.E.,Fujairah,26/02/1993,24/07/2017,Premium_Economy,5000.0,470.0,Converted,False,4530.0
11936,24/07/2017,Business,Male,Egypt,Dubai,,,,,,Converted,False,
11937,24/07/2017,Business,Male,U.A.E.,Dubai,27/02/1995,,,,,Converted,False,
11938,24/07/2017,Business,Male,U.A.E.,Sharjah,27/10/1970,,,,,Converted,False,
11939,24/07/2017,Premium_Economy,Male,Nepal,Dubai,26/12/1979,,,,,Converted,False,
11940,24/07/2017,Economy,Male,India,Dubai,31/07/1977,,,,,Converted,False,
11941,24/07/2017,Business,Male,U.A.E.,Abu Dhabi,07/07/1996,,,,,Converted,False,
11942,24/07/2017,Business,Male,U.A.E.,Dubai,19/05/1960,,,,,Converted,False,
11943,24/07/2017,Business,Male,Jordan,Abu Dhabi,16/11/1976,,,,,Converted,False,
11944,24/07/2017,Business,Male,U.A.E.,Sharjah,04/12/1979,,,,,Converted,False,
11945,24/07/2017,Business,Male,U.A.E.,Abu Dhabi,10/12/1977,,,,,Converted,False,
11946,24/07/2017,Economy,Male,U.A.E.,Ras Al Khaimah,07/11/1981,,,,,Converted,False,
11947,24/07/2017,Premium_Economy,Female,Somalia,Abu Dhabi,13/10/1977,,,,,Converted,False,
11948,24/07/2017,Premium_Economy,Male,India,Dubai,09/12/1973,,,,,Converted,False,
11949,24/07/2017,Premium_Economy,Male,U.A.E.,Fujairah,28/11/1991,,,,,Converted,False,
11950,24/07/2017,Economy,Male,Not Known,Abu Dhabi,,,,,,Converted,False,
11951,24/07/2017,Business,Male,Brazil,Dubai,14/07/1974,,,,,Converted,False,
11952,24/07/2017,Business,Male,U.A.E.,Abu Dhabi,15/02/1980,,,,,Converted,False,
11953,24/07/2017,Economy,Male,Egypt,Ajman,,,,,,Converted,False,
11954,24/07/2017,Business,Male,Pakistan,Dubai,04/11/1919,,,,,Converted,False,
11955,24/07/2017,Business,Male,U.A.E.,Umm Al Quwain,02/02/1979,,,,,Converted,False,
11956,24/07/2017,Economy,Male,Egypt,Abu Dhabi,17/09/1979,,,,,Converted,False,
11957,24/07/2017,Business,Male,U.A.E.,Abu Dhabi,02/09/1988,24/07/2017,Business,8000.0,620.0,Converted,False,7380.0
11958,24/07/2017,Premium_Economy,Male,U.A.E.,Sharjah,18/01/1971,24/07/2017,Premium_Economy,5000.0,500.0,Converted,False,4500.0
11959,24/07/2017,Economy,Male,Pakistan,Dubai,29/10/1958,,,,,Converted,False,
11960,24/07/2017,Business,Male,U.A.E.,Dubai,13/04/1990,,,,,Converted,False,
11961,24/07/2017,Premium_Economy,Male,India,Dubai,23/05/1990,,,,,Converted,False,
11962,24/07/2017,Economy,Male,India,Dubai,12/02/1983,24/07/2017,Economy,4000.0,370.0,Converted,False,3630.0
11963,24/07/2017,Economy,Male,Serbia/Montenegro,Abu Dhabi,10/11/1985,24/07/2017,Economy,4000.0,320.0,Converted,False,3680.0
11964,24/07/2017,Economy,Female,U.A.E.,Al-Ain,19/12/1985,,,,,Converted,False,
11965,24/07/2017,Business,Male,U.A.E.,Abu Dhabi,08/05/1968,,,,,Converted,False,
11966,24/07/2017,Premium_Economy,Male,U.A.E.,Dubai,09/02/1974,24/07/2017,Premium_Economy,5000.0,340.0,Converted,False,4660.0
11967,24/07/2017,Economy,Male,India,Ajman,25/11/1961,24/07/2017,Economy,4000.0,240.0,Converted,False,3760.0
11968,24/07/2017,Premium_Economy,Male,Afghanistan,Dubai,31/10/1979,,,,,Converted,False,
11969,24/07/2017,Economy,Male,Sudan,Abu Dhabi,30/05/1976,,,,,Converted,False,
11970,24/07/2017,Business,Male,U.A.E.,Abu Dhabi,11/05/1984,,,,,Converted,False,
11971,25/07/2017,Economy,Male,Pakistan,Dubai,05/07/1971,25/07/2017,Economy,4000.0,120.0,Converted,False,3880.0
11972,25/07/2017,Premium_Economy,Male,India,Abu Dhabi,19/02/1973,,,,,Converted,False,
11973,25/07/2017,Economy,Male,Egypt,Ajman,13/07/1976,,,,,Converted,False,
11974,25/07/2017,Business,Male,U.A.E.,Dubai,04/06/1989,25/07/2017,Business,8000.0,670.0,Converted,False,7330.0
11975,25/07/2017,Economy,Male,Not Known,Dubai,,,,,,Converted,False,
11976,25/07/2017,Business,Male,U.A.E.,Dubai,21/08/1980,25/07/2017,Business,8000.0,530.0,Converted,False,7470.0
11977,25/07/2017,Economy,Male,Pakistan,Dubai,03/08/1988,,,,,Converted,False,
11978,25/07/2017,Premium_Economy,Male,U.A.E.,Dubai,12/02/1981,,,,,Converted,False,
11979,25/07/2017,Premium_Economy,Male,United Kingdom,Abu Dhabi,15/06/1955,,,,,Converted,False,
11980,25/07/2017,Economy,Male,India,Sharjah,21/06/1978,,,,,Converted,False,
11981,25/07/2017,Business,Male,Oman,Dubai,08/02/1991,,,,,Converted,False,
11982,25/07/2017,Premium_Economy,Male,Syria,Abu Dhabi,22/02/1977,,,,,Converted,False,
11983,25/07/2017,Business,,,,,,,,,Converted,False,
11984,25/07/2017,Premium_Economy,Male,Egypt,Dubai,27/11/1988,,,,,Converted,False,
11985,25/07/2017,Economy,Male,India,Sharjah,20/12/1985,,,,,Converted,False,
11986,25/07/2017,Premium_Economy,Male,Iraq,Sharjah,28/10/1977,25/07/2017,Premium_Economy,5000.0,300.0,Converted,False,4700.0
11987,25/07/2017,Business,Male,Not Known,Abu Dhabi,,,,,,Converted,False,
11988,25/07/2017,Business,Male,U.A.E.,Abu Dhabi,28/01/1996,,,,,Converted,False,
11989,25/07/2017,Premium_Economy,Male,Not Known,Dubai,09/05/1986,,,,,Converted,False,
11990,25/07/2017,Premium_Economy,Female,Sudan,Umm Al Quwain,26/09/1974,,,,,Converted,False,
11991,25/07/2017,Premium_Economy,Female,Sudan,Sharjah,26/03/1979,,,,,Converted,False,
11992,25/07/2017,Business,Male,U.A.E.,Fujairah,22/04/1983,,,,,Converted,False,
11993,25/07/2017,Premium_Economy,Male,Iraq,Ajman,04/06/1969,,,,,Converted,False,
11994,25/07/2017,Business,Male,U.A.E.,Abu Dhabi,03/06/1974,,,,,Converted,False,
11995,25/07/2017,Premium_Economy,Male,Sri Lanka,Dubai,04/11/1974,,,,,Converted,False,
11996,25/07/2017,Premium_Economy,Male,Palestinian,Dubai,29/12/1980,,,,,Converted,False,
11997,25/07/2017,Premium_Economy,Male,Egypt,Dubai,17/08/1964,,,,,Converted,False,
11998,25/07/2017,Business,Male,U.A.E.,Abu Dhabi,18/07/1976,,,,,Converted,False,
11999,25/07/2017,Premium_Economy,Female,U.A.E.,Sharjah,14/02/1986,,,,,Converted,False,
12000,25/07/2017,Business,Male,U.A.E.,Abu Dhabi,25/06/1973,,,,,Converted,False,
12001,25/07/2017,Business,,,,,,,,,Converted,False,
12002,25/07/2017,Business,Male,Pakistan,Dubai,25/10/1970,,,,,Converted,False,
12003,26/07/2017,Business,Male,U.A.E.,Al-Ain,23/01/1981,,,,,Converted,False,
12004,26/07/2017,Premium_Economy,Female,Philippines,Abu Dhabi,28/12/1984,,,,,Converted,False,
12005,26/07/2017,Premium_Economy,Male,India,Dubai,19/03/1979,26/07/2017,Premium_Economy,5000.0,200.0,Converted,False,4800.0
12006,26/07/2017,Business,Male,Not Known,Abu Dhabi,,,,,,Converted,False,
12007,26/07/2017,Business,Male,U.A.E.,Dubai,31/05/1981,,,,,Converted,False,
12008,26/07/2017,Business,Male,U.A.E.,Umm Al Quwain,31/01/1964,,,,,Converted,False,
12009,26/07/2017,Economy,Male,Egypt,Ajman,07/11/1981,,,,,Converted,False,
12010,26/07/2017,Business,Male,U.A.E.,Al-Ain,25/06/1982,26/07/2017,Business,8000.0,510.0,Converted,False,7490.0
12011,26/07/2017,Business,Male,India,Dubai,02/12/1973,,,,,Converted,False,
12012,26/07/2017,Economy,Male,Pakistan,Dubai,,,,,,Converted,False,
12013,26/07/2017,Business,Female,U.A.E.,Abu Dhabi,08/07/1969,26/07/2017,Business,8000.0,310.0,Converted,False,7690.0
12014,26/07/2017,Economy,Male,Syria,Dubai,,,,,,Converted,False,
12015,26/07/2017,Business,Female,U.A.E.,Abu Dhabi,17/12/1969,26/07/2017,Business,8000.0,100.0,Converted,False,7900.0
12016,26/07/2017,Premium_Economy,Male,Albanian,Dubai,,,,,,Converted,False,
12017,26/07/2017,Economy,Male,U.A.E.,Abu Dhabi,15/04/1984,,,,,Converted,False,
12018,26/07/2017,Economy,Male,India,Dubai,,,,,,Converted,False,
12019,26/07/2017,Economy,Male,Egypt,Fujairah,11/06/1971,,,,,Converted,False,
12020,26/07/2017,Business,Male,U.A.E.,Ras Al Khaimah,02/09/1981,,,,,Converted,False,
12021,26/07/2017,Economy,Male,India,Dubai,19/01/1977,26/07/2017,Economy,4000.0,120.0,Converted,False,3880.0
12022,26/07/2017,Business,Male,Egypt,Sharjah,20/05/1982,26/07/2017,Business,8000.0,330.0,Converted,False,7670.0
12023,26/07/2017,Business,Male,U.A.E.,Sharjah,04/11/1977,26/07/2017,Business,8000.0,300.0,Converted,False,7700.0
12024,26/07/2017,Premium_Economy,Male,Pakistan,Dubai,28/06/1990,,,,,Converted,False,
12025,26/07/2017,Business,Male,U.A.E.,Abu Dhabi,21/05/1970,,,,,Converted,False,
12026,26/07/2017,Economy,Male,Sudan,Dubai,24/01/1981,,,,,Converted,False,
12027,26/07/2017,Economy,Male,India,Dubai,05/10/1977,26/07/2017,Economy,4000.0,270.0,Converted,False,3730.0
12028,26/07/2017,Economy,Male,Egypt,Sharjah,16/10/1972,,,,,Converted,False,
12029,26/07/2017,Economy,Male,Egypt,Ajman,27/09/1955,,,,,Converted,False,
12030,26/07/2017,Economy,Male,Bangladesh,Dubai,02/09/1964,,,,,Converted,False,
12031,26/07/2017,Business,Male,Not Known,Abu Dhabi,20/03/1975,,,,,Converted,False,
12032,26/07/2017,Economy,Male,Egypt,Dubai,24/09/1992,,,,,Converted,False,
12033,26/07/2017,Business,Female,U.A.E.,Dubai,02/11/1978,26/07/2017,Business,8000.0,170.0,Converted,False,7830.0
12034,26/07/2017,Business,Male,U.A.E.,Abu Dhabi,19/08/1980,26/07/2017,Business,8000.0,450.0,Converted,False,7550.0
12035,26/07/2017,Business,Male,India,Sharjah,28/07/1977,,,,,Converted,False,
12036,26/07/2017,Premium_Economy,Male,U.A.E.,Ajman,22/12/1966,26/07/2017,Premium_Economy,5000.0,180.0,Converted,False,4820.0
12037,26/07/2017,Business,Female,U.A.E.,Abu Dhabi,01/08/1970,,,,,Converted,False,
12038,27/07/2017,Economy,Male,Comoro,Dubai,08/02/1997,,,,,Converted,False,
12039,27/07/2017,Business,Male,U.A.E.,Fujairah,01/10/1979,,,,,Converted,False,
12040,27/07/2017,Business,Male,USA,Dubai,20/09/1969,,,,,Converted,False,
12041,27/07/2017,Business,Female,U.A.E.,Abu Dhabi,17/11/1973,,,,,Converted,False,
12042,27/07/2017,Business,Female,U.A.E.,Dubai,26/10/1978,,,,,Converted,False,
12043,27/07/2017,Premium_Economy,Male,India,Dubai,02/03/1990,,,,,Converted,False,
12044,27/07/2017,Premium_Economy,Female,India,Dubai,20/06/1963,,,,,Converted,False,
12045,27/07/2017,Business,Female,U.A.E.,Ras Al Khaimah,15/02/1972,27/07/2017,Business,8000.0,320.0,Converted,False,7680.0
12046,27/07/2017,Business,Male,India,Dubai,27/01/1987,,,,,Converted,False,
12047,27/07/2017,Business,Male,Pakistan,Dubai,30/06/1980,,,,,Converted,False,
12048,27/07/2017,Economy,Male,Not Known,Ajman,,,,,,Converted,False,
12049,27/07/2017,Business,Male,Not Known,Sharjah,,,,,,Converted,False,
12050,27/07/2017,Business,Male,Jordan,Dubai,16/07/1964,27/07/2017,Business,8000.0,800.0,Converted,False,7200.0
12051,27/07/2017,Premium_Economy,Male,U.A.E.,Al-Ain,08/05/1985,27/07/2017,Premium_Economy,5000.0,230.0,Converted,False,4770.0
12052,27/07/2017,Premium_Economy,Male,Afghanistan,Dubai,15/11/1979,,,,,Converted,False,
12053,27/07/2017,Business,Male,Pakistan,Dubai,11/01/1972,,,,,Converted,False,
12054,27/07/2017,Economy,Male,Nepal,Abu Dhabi,14/11/1979,,,,,Converted,False,
12055,27/07/2017,Premium_Economy,Female,Pakistan,Abu Dhabi,17/08/1982,,,,,Converted,False,
12056,27/07/2017,Business,Male,U.A.E.,Dubai,31/08/1965,27/07/2017,Business,8000.0,800.0,Converted,False,7200.0
12057,27/07/2017,Business,Female,U.A.E.,Dubai,25/02/1970,27/07/2017,Business,8000.0,700.0,Converted,False,7300.0
12058,27/07/2017,Economy,Female,Philippines,Abu Dhabi,15/01/1982,,,,,Converted,False,
12059,27/07/2017,Business,Male,U.A.E.,Abu Dhabi,23/08/1979,27/07/2017,Business,8000.0,370.0,Converted,False,7630.0
12060,27/07/2017,Premium_Economy,Female,U.A.E.,Fujairah,25/12/1992,,,,,Converted,False,
12061,27/07/2017,Business,Male,U.A.E.,Dubai,15/01/1974,,,,,Converted,False,
12062,27/07/2017,Business,Female,U.A.E.,Sharjah,18/05/1982,,,,,Converted,False,
12063,27/07/2017,Economy,Male,Yemen,Abu Dhabi,31/12/1991,,,,,Converted,False,
12064,27/07/2017,Business,Male,U.A.E.,Abu Dhabi,18/08/1977,,,,,Converted,False,
12065,27/07/2017,Economy,Male,Pakistan,,30/10/1979,,,,,Converted,False,
12066,27/07/2017,Business,Male,U.A.E.,Ras Al Khaimah,20/01/1950,27/07/2017,Business,8000.0,200.0,Converted,False,7800.0
12067,27/07/2017,Business,Male,U.A.E.,Abu Dhabi,19/07/1982,,,,,Converted,False,
12068,27/07/2017,Business,Male,India,Dubai,01/06/1982,,,,,Converted,False,
12069,27/07/2017,Economy,Male,India,Abu Dhabi,03/09/1985,,,,,Converted,False,
12070,27/07/2017,Economy,Male,Pakistan,Dubai,07/07/1985,,,,,Converted,False,
12071,28/07/2017,Business,Male,Not Known,Dubai,,,,,,Converted,False,
12072,28/07/2017,Business,Male,U.A.E.,Ras Al Khaimah,,,,,,Converted,False,
12073,28/07/2017,Premium_Economy,Male,India,Dubai,20/09/1989,,,,,Converted,False,
12074,28/07/2017,Premium_Economy,Male,India,Abu Dhabi,12/09/1983,,,,,Converted,False,
12075,28/07/2017,Premium_Economy,Female,India,Dubai,04/03/1976,,,,,Converted,False,
12076,28/07/2017,Economy,Male,Palestinian,Dubai,21/12/1969,28/07/2017,Economy,4000.0,300.0,Converted,False,3700.0
12077,29/07/2017,Economy,Male,Egypt,Dubai,18/01/1989,29/07/2017,Economy,4000.0,150.0,Converted,False,3850.0
12078,29/07/2017,Economy,Male,Egypt,Dubai,10/08/1990,,,,,Converted,False,
12079,29/07/2017,Premium_Economy,Male,India,Dubai,20/05/1978,,,,,Converted,False,
12080,29/07/2017,Business,Male,U.A.E.,Sharjah,18/11/1982,,,,,Converted,False,
